Date,6_2,7_7,6_9,12_10,16_7,10_1,13_7,1_1,2_9,5_8,3_10,5_9,6_1,7_6,10_2,11_6,11_8,13_9,14_2,17_2
20240519,0,1,2,2,0,1,2,0,1,2,2,2,0,1,0,0,0,1,1,0
20240521,0,0,1,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,1,0
20240523,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,2,1,0
20240526,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20240528,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0
20240530,0,0,0,1,2,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0
20240602,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,1
20240604,1,1,1,0,0,1,0,0,0,2,1,0,1,0,0,1,2,1,2,1
20240606,1,1,0,1,1,0,1,1,1,0,0,2,0,1,2,0,1,1,1,1
20240609,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
20240611,1,0,1,1,0,0,1,1,0,0,2,1,1,1,0,0,1,0,2,0
20240613,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1
20240616,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0
20240618,0,1,0,2,1,0,1,2,1,0,1,1,1,1,1,0,1,2,1,1
20240620,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
20240623,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,1
20240625,1,1,0,0,0,2,1,0,1,1,0,1,1,1,0,1,1,0,0,0
20240627,2,2,0,1,1,0,0,0,0,1,1,1,0,1,1,1,2,1,0,0
20240630,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0
20240702,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
20240704,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0
20240707,1,0,0,0,1,1,0,1,1,2,0,2,1,0,0,1,1,3,0,0
20240709,1,0,0,1,0,0,0,2,1,1,1,0,0,1,0,2,0,1,1,1
20240711,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,1,0,1
20240714,0,0,0,0,0,1,1,2,1,0,0,1,0,1,1,0,0,1,1,0
20240716,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1
20240718,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2
20240721,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0
20240723,1,1,1,1,3,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
20240725,0,0,0,0,1,1,1,0,2,0,0,2,1,0,0,0,0,0,0,0
20240728,0,1,1,1,2,0,1,2,2,1,1,1,1,0,1,0,2,0,1,1
20240730,0,1,1,2,2,2,1,1,1,2,1,1,0,1,1,2,0,0,3,2
20240801,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
