Date,9_3,25_6,2_2,12_6,13_7,17_2,22_1,43_10,2_7,9_6,11_7,14_9,19_9,27_2,28_1,41_3,46_8,49_7,1_3,6_1
20231029,1,2,1,2,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1
20231031,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
20231102,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0
20231105,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
20231107,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0
20231109,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,3,1,0
20231112,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1
20231114,1,0,2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0
20231116,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0
20231119,0,1,1,0,1,0,2,1,0,0,0,2,0,0,1,1,0,0,0,1
20231121,2,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,2,1
20231123,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20231126,0,0,3,0,0,0,1,2,2,0,1,1,0,2,2,1,2,1,1,1
20231128,0,0,0,1,0,0,0,0,2,0,2,0,0,1,2,2,1,2,1,0
20231130,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1
20231203,1,1,0,2,0,0,2,0,1,2,2,1,0,0,0,2,0,0,1,0
20231205,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
20231207,0,0,0,1,0,0,0,0,1,1,3,0,1,0,0,1,0,1,2,0
20231210,0,0,0,0,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0
20231212,0,0,0,0,1,2,0,1,0,0,0,0,1,2,0,0,3,1,0,2
20231214,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0
20231217,2,1,0,0,1,0,1,1,0,2,2,2,1,2,1,1,0,2,2,1
20231219,0,0,0,2,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0
20231221,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20231224,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
20231226,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
20231228,0,2,0,1,0,0,2,0,0,1,0,2,1,0,2,1,1,1,0,0
20231231,0,0,1,0,2,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0
20240102,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
20240104,0,0,1,1,0,0,3,0,0,0,0,1,1,1,2,2,1,0,1,1
20240107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20240109,2,0,0,2,1,0,1,0,2,3,1,0,0,1,0,2,0,0,0,0
20240111,2,1,2,2,1,1,0,1,0,0,1,0,0,1,0,0,2,0,1,0
