Date,16_7,7_7,10_1,5_9,6_9,17_2,6_1,6_7,13_7,1_1,3_9,4_1,4_2,6_6,10_2,12_10,14_6,15_8,16_1,16_6
20240428,1,0,2,0,0,0,1,2,1,2,2,0,1,1,0,0,0,1,0,0
20240430,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,2
20240502,0,0,0,2,2,1,1,1,1,1,1,1,2,0,2,0,0,0,4,1
20240505,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
20240507,1,1,1,0,1,2,0,0,1,1,1,2,0,1,0,0,1,1,0,1
20240509,1,1,1,1,2,1,0,2,1,1,0,0,0,2,0,1,0,0,1,1
20240512,0,2,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0
20240514,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0
20240516,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0
20240519,0,1,1,2,2,0,0,1,2,0,1,0,0,1,0,2,0,1,1,0
20240521,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0
20240523,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0
20240526,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20240528,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
20240530,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,0,0
20240602,0,0,1,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0
20240604,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,1,1
20240606,1,1,0,2,0,1,0,2,1,1,2,1,1,1,2,1,1,0,0,1
20240609,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,2,1
20240611,0,0,0,1,1,0,1,2,1,1,1,1,1,0,0,1,1,2,2,1
20240613,0,0,1,0,1,1,0,0,0,0,1,2,0,0,1,1,1,1,0,0
20240616,0,1,1,0,0,0,0,1,1,0,0,2,1,2,1,0,1,1,0,0
20240618,1,1,0,1,0,1,1,0,1,2,0,1,0,0,1,2,0,1,0,1
20240620,0,3,0,0,1,0,0,1,0,1,0,0,1,2,1,0,1,0,1,0
20240623,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,1,1,0,0
20240625,0,1,2,1,0,0,1,0,1,0,1,2,1,1,0,0,1,0,1,1
20240627,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
20240630,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
20240702,0,0,0,0,0,1,1,2,0,0,2,1,1,1,0,0,0,0,0,1
20240704,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
20240707,1,0,1,2,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1
20240709,0,0,0,0,0,1,0,2,0,2,2,0,1,1,0,1,3,3,2,1
20240711,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,1
