Date,7_7,6_2,6_9,12_10,13_7,2_9,16_7,1_1,5_8,10_1,19_2,20_6,3_10,5_1,5_9,6_1,7_6,10_2,11_6,11_8
20240521,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,2,1,0,0
20240523,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
20240526,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20240528,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0
20240530,0,0,0,1,0,1,2,0,0,0,0,3,1,1,0,0,1,1,0,0
20240602,0,0,0,0,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1
20240604,1,1,1,0,0,0,0,0,2,1,3,0,1,2,0,1,0,0,1,2
20240606,1,1,0,1,1,1,1,1,0,0,1,1,0,0,2,0,1,2,0,1
20240609,0,0,0,3,0,0,0,0,1,0,2,0,0,1,0,1,0,1,0,1
20240611,0,1,1,1,1,0,0,1,0,0,1,0,2,0,1,1,1,0,0,1
20240613,0,0,1,1,0,1,0,0,0,1,0,1,0,2,0,0,1,1,1,0
20240616,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0
20240618,1,0,0,2,1,1,1,2,0,0,1,0,1,0,1,1,1,1,0,1
20240620,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
20240623,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,1,0
20240625,1,1,0,0,1,1,0,0,1,2,0,1,0,3,1,1,1,0,1,1
20240627,2,2,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,2
20240630,0,1,1,0,0,0,0,0,1,2,0,2,0,1,0,1,0,0,2,0
20240702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
20240704,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
20240707,0,1,0,0,0,1,1,1,2,1,0,0,0,0,2,1,0,0,1,1
20240709,0,1,0,1,0,1,0,2,1,0,0,0,1,1,0,0,1,0,2,0
20240711,0,0,0,0,0,1,0,3,0,0,1,1,0,1,0,0,2,0,0,0
20240714,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,1,1,0,0
20240716,1,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,1,1
20240718,0,1,1,0,1,0,1,1,0,1,2,1,1,1,1,0,0,0,0,0
20240721,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
20240723,1,1,1,1,0,0,3,1,0,0,0,2,1,1,0,1,0,0,1,0
20240725,0,0,0,0,1,2,1,0,0,1,2,1,0,0,2,1,0,0,0,0
20240728,1,0,1,1,1,2,2,2,1,0,0,0,1,0,1,1,0,1,0,2
20240730,1,0,1,2,1,1,2,1,2,2,0,0,1,0,1,0,1,1,2,0
20240801,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
20240804,0,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0
